"Voltage","Current","Active_Power","Apparent_Power","Reactive_Power","Power_Factor","Phase_angle","Frequency","Fordward_Energy","Reverse_Energy","Abs_Energy","Ind_Energy","Cap_Energy","Abs_Reactive_Energy","MeterStatus","SyStatus","createdAt"
205.27,2.55,485,523,-50,0.93,-0.01,50.01,30.54,0,30.54,0.61,1.9,2.55,10241,2,"2022-01-20T22:46:47.572Z"
205.97,2.52,482,519,-50,0.93,-0.01,49.99,30.54,0,30.54,0.61,1.9,2.55,10241,0,"2022-01-20T22:46:52.822Z"
206.25,2.52,482,519,-50,0.93,-0.01,50,30.54,0,30.54,0.61,1.9,2.55,10241,0,"2022-01-20T22:46:58.074Z"
206.6,2.51,482,519,-50,0.93,0,50,30.54,0,30.54,0.61,1.9,2.55,10241,2,"2022-01-20T22:47:03.331Z"
206.29,2.52,482,519,-50,0.93,-0.01,50,30.54,0,30.54,0.61,1.9,2.55,10241,0,"2022-01-20T22:47:08.597Z"
206.48,2.55,488,526,-49,0.93,-0.01,50.01,30.54,0,30.54,0.61,1.9,2.55,10241,0,"2022-01-20T22:47:13.852Z"
206.39,2.53,484,521,-50,0.93,0,50.01,30.54,0,30.54,0.61,1.9,2.55,10241,0,"2022-01-20T22:47:19.102Z"
205.41,2.53,481,518,-50,0.93,0,50,30.54,0,30.54,0.61,1.9,2.55,10241,0,"2022-01-20T22:47:24.356Z"
205.43,2.52,481,518,-50,0.93,-0.01,49.99,30.54,0,30.54,0.61,1.9,2.55,10241,0,"2022-01-20T22:47:29.626Z"
205.47,2.51,477,514,-50,0.93,-0.01,49.99,30.54,0,30.54,0.61,1.9,2.55,10241,2,"2022-01-20T22:47:34.875Z"
205.83,2.51,480,517,-50,0.93,-0.01,50.01,30.54,0,30.54,0.61,1.9,2.55,10241,0,"2022-01-20T22:47:40.128Z"
207.5,2.5,481,519,-49,0.93,0,50.01,30.54,0,30.54,0.61,1.9,2.55,10241,0,"2022-01-20T22:47:45.383Z"
207.48,2.5,482,519,-50,0.93,-0.01,50.01,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:47:50.655Z"
207.77,2.52,485,523,-50,0.93,-0.01,50.01,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:47:55.898Z"
207.39,2.51,482,520,-51,0.93,-0.01,50,30.55,0,30.55,0.61,1.9,2.55,10241,2,"2022-01-20T22:48:01.163Z"
207.22,2.55,489,528,-51,0.93,-0.01,50,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:48:06.409Z"
208.06,2.53,487,526,-51,0.93,-0.01,49.99,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:48:11.679Z"
208.56,2.54,491,530,-51,0.93,0,49.98,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:48:16.927Z"
208.9,2.5,483,521,-51,0.93,-0.01,49.99,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:48:22.183Z"
208.64,2.53,489,528,-50,0.93,-0.01,50,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:48:27.436Z"
208.61,2.56,493,533,-49,0.93,-0.01,50,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:48:32.702Z"
208.19,2.6,501,541,-49,0.93,0,49.99,30.55,0,30.55,0.61,1.9,2.55,10241,2,"2022-01-20T22:48:37.950Z"
208.27,2.53,488,525,-51,0.93,-0.01,49.99,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:48:43.206Z"
206.61,2.7,513,556,-48,0.92,0,49.99,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:48:48.469Z"
207.07,2.76,526,570,-47,0.92,0,49.99,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:48:53.727Z"
207.13,2.68,511,555,-47,0.92,0,49.99,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:48:58.979Z"
206.9,2.66,507,550,-48,0.92,0,49.99,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:49:04.233Z"
205.24,2.69,509,552,-48,0.92,0,49.98,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:49:09.489Z"
205.5,2.63,499,539,-49,0.92,0,49.99,30.55,0,30.55,0.61,1.9,2.55,10241,2,"2022-01-20T22:49:14.756Z"
205.36,2.74,517,562,-48,0.92,0,50,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:49:20.002Z"
205.18,3.41,671,700,6,0.96,0.06,49.99,30.55,0,30.55,0.61,1.9,2.55,2049,0,"2022-01-20T22:49:25.266Z"
205.71,3.22,636,663,2,0.96,0.05,49.98,30.55,0,30.55,0.61,1.9,2.55,2049,0,"2022-01-20T22:49:30.515Z"
205.38,3.14,617,644,-5,0.96,0.05,49.98,30.55,0,30.55,0.61,1.9,2.55,2049,2,"2022-01-20T22:49:35.782Z"
204.96,3.22,628,659,-6,0.95,0.05,49.98,30.55,0,30.55,0.61,1.9,2.55,2049,0,"2022-01-20T22:49:41.027Z"
204.37,3.2,621,654,-8,0.95,0.04,49.97,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:49:46.284Z"
204.96,2.99,586,613,-12,0.95,0.04,49.98,30.55,0,30.55,0.61,1.9,2.55,10241,0,"2022-01-20T22:49:51.541Z"
205.62,3.06,599,629,-10,0.95,0.04,49.99,30.57,0,30.57,0.61,1.9,2.55,10241,0,"2022-01-20T22:49:56.806Z"
205.33,3.08,603,632,-10,0.95,0.05,50,30.57,0,30.57,0.61,1.9,2.55,10241,0,"2022-01-20T22:50:02.065Z"
205.87,3.02,593,622,-10,0.95,0.04,50,30.57,0,30.57,0.61,1.9,2.55,10241,0,"2022-01-20T22:50:07.311Z"
205.9,3.12,609,641,-9,0.95,0.05,49.99,30.57,0,30.57,0.61,1.9,2.55,10241,0,"2022-01-20T22:50:12.568Z"
208.62,3.03,602,631,-8,0.95,0.05,49.99,30.57,0,30.57,0.61,1.9,2.55,10241,0,"2022-01-20T22:50:17.827Z"
208.42,3.02,600,630,-7,0.95,0.05,49.99,30.57,0,30.57,0.61,1.9,2.55,10241,0,"2022-01-20T22:50:23.080Z"
209.07,3.01,601,630,-6,0.95,0.05,49.99,30.57,0,30.57,0.61,1.9,2.55,10241,0,"2022-01-20T22:50:28.338Z"
208.32,3.07,610,639,-6,0.95,0.04,50,30.57,0,30.57,0.61,1.9,2.55,10241,2,"2022-01-20T22:50:33.597Z"
208.69,3.06,610,639,-6,0.95,0.05,50,30.57,0,30.57,0.61,1.9,2.55,10241,0,"2022-01-20T22:50:38.858Z"
208.76,3,599,626,-7,0.96,0.05,50,30.57,0,30.57,0.61,1.9,2.55,10241,0,"2022-01-20T22:50:44.120Z"
209.22,3.03,606,634,-6,0.95,0.04,50.02,30.57,0,30.57,0.61,1.9,2.55,10241,2,"2022-01-20T22:50:49.362Z"
209.21,2.98,597,623,-6,0.96,0.05,50.02,30.57,0,30.57,0.61,1.9,2.55,10241,0,"2022-01-20T22:50:54.618Z"
209.26,3.01,603,629,-7,0.96,0.04,50.01,30.58,0,30.58,0.61,1.9,2.55,10241,0,"2022-01-20T22:50:59.882Z"
209.14,3.07,614,643,-5,0.95,0.05,50,30.58,0,30.58,0.61,1.9,2.55,10241,0,"2022-01-20T22:51:05.130Z"
208.7,3,599,625,-7,0.96,0.04,50,30.58,0,30.58,0.61,1.9,2.55,10241,2,"2022-01-20T22:51:10.388Z"
207.92,3.01,598,626,-8,0.95,0.05,50.01,30.58,0,30.58,0.61,1.9,2.55,10241,0,"2022-01-20T22:51:15.648Z"
207.85,3.01,598,624,-8,0.96,0.05,50,30.58,0,30.58,0.61,1.9,2.55,10241,0,"2022-01-20T22:51:20.910Z"
208.33,3.05,608,635,-7,0.96,0.05,49.99,30.58,0,30.58,0.61,1.9,2.55,10241,0,"2022-01-20T22:51:26.164Z"
208.26,2.98,594,620,-8,0.96,0.04,49.99,30.58,0,30.58,0.61,1.9,2.55,10241,0,"2022-01-20T22:51:31.417Z"
208.82,2.98,596,622,-7,0.96,0.05,49.99,30.58,0,30.58,0.61,1.9,2.55,10241,0,"2022-01-20T22:51:36.670Z"
208.74,2.99,598,624,-8,0.96,0.05,49.98,30.58,0,30.58,0.61,1.9,2.55,10241,0,"2022-01-20T22:51:41.936Z"
208.03,2.97,591,617,-8,0.96,0.04,49.98,30.58,0,30.58,0.61,1.9,2.55,10241,0,"2022-01-20T22:51:47.188Z"
207.64,2.95,586,612,-9,0.96,0.04,49.98,30.58,0,30.58,0.61,1.9,2.55,10241,0,"2022-01-20T22:51:52.443Z"
207.83,3.14,620,651,-6,0.95,0.05,49.99,30.58,0,30.58,0.61,1.9,2.55,10241,0,"2022-01-20T22:51:57.700Z"
207.98,3.03,602,629,-9,0.96,0.05,49.99,30.59,0,30.59,0.61,1.9,2.55,10241,0,"2022-01-20T22:52:02.965Z"
207.72,3.11,615,645,-8,0.95,0.04,49.99,30.59,0,30.59,0.61,1.9,2.55,10241,0,"2022-01-20T22:52:08.210Z"
206.78,3.05,602,630,-10,0.95,0.05,49.99,30.59,0,30.59,0.61,1.9,2.55,10241,0,"2022-01-20T22:52:13.468Z"
206.37,3.02,596,622,-10,0.96,0.04,49.99,30.59,0,30.59,0.61,1.9,2.55,10241,0,"2022-01-20T22:52:18.726Z"
205.75,3.02,595,621,-10,0.96,0.04,50,30.59,0,30.59,0.61,1.9,2.55,10241,2,"2022-01-20T22:52:23.987Z"
205.92,3.04,598,626,-10,0.95,0.04,49.99,30.59,0,30.59,0.61,1.9,2.55,10241,0,"2022-01-20T22:52:29.233Z"
205.96,3.06,602,630,-9,0.95,0.05,50,30.59,0,30.59,0.61,1.9,2.55,10241,0,"2022-01-20T22:52:34.492Z"
206.04,3.06,602,630,-9,0.95,0.05,50,30.59,0,30.59,0.61,1.9,2.55,10241,0,"2022-01-20T22:52:39.752Z"
207.26,3.05,603,631,-8,0.95,0.04,50.01,30.59,0,30.59,0.61,1.9,2.55,10241,0,"2022-01-20T22:52:45.011Z"
207.08,3.04,601,628,-9,0.96,0.04,50.01,30.59,0,30.59,0.61,1.9,2.55,10241,0,"2022-01-20T22:52:50.261Z"
206.85,3.04,601,629,-8,0.96,0.04,50,30.59,0,30.59,0.61,1.9,2.55,10241,0,"2022-01-20T22:52:55.515Z"
206.49,3.05,601,629,-8,0.96,0.05,50,30.59,0,30.59,0.61,1.9,2.55,10241,0,"2022-01-20T22:53:00.773Z"
205.43,3.04,597,624,-10,0.96,0.05,49.98,30.6,0,30.6,0.61,1.9,2.55,10241,0,"2022-01-20T22:53:06.037Z"
205.96,3.07,604,632,-8,0.95,0.05,49.98,30.6,0,30.6,0.61,1.9,2.55,10241,0,"2022-01-20T22:53:11.285Z"
206.5,3.06,603,631,-8,0.95,0.04,49.98,30.6,0,30.6,0.61,1.9,2.55,10241,0,"2022-01-20T22:53:16.541Z"
208.45,3.05,606,634,-6,0.96,0.04,49.99,30.6,0,30.6,0.61,1.9,2.55,10241,0,"2022-01-20T22:53:21.804Z"
207.97,3.06,608,637,-7,0.95,0.05,49.99,30.6,0,30.6,0.61,1.9,2.55,10241,0,"2022-01-20T22:53:27.063Z"
207.34,3.05,604,632,-7,0.95,0.04,49.99,30.6,0,30.6,0.61,1.9,2.55,10241,2,"2022-01-20T22:53:32.312Z"
206.96,3.04,602,629,-8,0.96,0.04,49.98,30.6,0,30.6,0.61,1.9,2.55,10241,0,"2022-01-20T22:53:37.567Z"
207.38,3.06,606,635,-7,0.95,0.05,49.98,30.6,0,30.6,0.61,1.9,2.55,10241,2,"2022-01-20T22:53:42.823Z"
207.1,3.06,604,632,-8,0.95,0.05,49.99,30.6,0,30.6,0.61,1.9,2.55,10241,0,"2022-01-20T22:53:48.083Z"
206.09,3.03,596,623,-8,0.96,0.04,49.98,30.6,0,30.6,0.61,1.9,2.55,10241,2,"2022-01-20T22:53:53.337Z"
207.5,3.04,602,630,-7,0.95,0.05,49.98,30.6,0,30.6,0.61,1.9,2.55,10241,0,"2022-01-20T22:53:58.605Z"
206.53,3.05,602,629,-8,0.96,0.05,49.97,30.6,0,30.6,0.61,1.9,2.55,10241,0,"2022-01-20T22:54:03.849Z"
207.16,3.05,604,632,-8,0.95,0.05,49.98,30.61,0,30.61,0.61,1.9,2.55,10241,0,"2022-01-20T22:54:09.121Z"
207.02,3.02,599,626,-8,0.96,0.05,50,30.61,0,30.61,0.61,1.9,2.55,10241,0,"2022-01-20T22:54:14.365Z"
207.17,3.03,600,628,-8,0.96,0.04,50.01,30.61,0,30.61,0.61,1.9,2.55,10241,0,"2022-01-20T22:54:19.619Z"
207.27,3.03,601,628,-8,0.96,0.04,50.03,30.61,0,30.61,0.61,1.9,2.55,10241,0,"2022-01-20T22:54:24.875Z"
207.05,3.05,604,632,-8,0.96,0.05,50.02,30.61,0,30.61,0.61,1.9,2.55,10241,0,"2022-01-20T22:54:30.139Z"
206.98,3.02,599,626,-7,0.96,0.05,49.99,30.61,0,30.61,0.61,1.9,2.55,10241,2,"2022-01-20T22:54:35.391Z"
206.92,3.05,603,630,-7,0.96,0.05,49.99,30.61,0,30.61,0.61,1.9,2.55,10241,0,"2022-01-20T22:54:40.645Z"
208.47,3.04,605,632,-5,0.96,0.05,50,30.61,0,30.61,0.61,1.9,2.55,10241,2,"2022-01-20T22:54:45.901Z"
207.85,3.04,604,632,-7,0.96,0.05,50,30.61,0,30.61,0.61,1.9,2.55,10241,0,"2022-01-20T22:54:51.177Z"
208.3,3.06,608,636,-6,0.95,0.05,49.99,30.61,0,30.61,0.61,1.9,2.55,10241,0,"2022-01-20T22:54:56.415Z"
208.35,3.03,603,630,-7,0.96,0.05,49.99,30.61,0,30.61,0.61,1.9,2.55,10241,0,"2022-01-20T22:55:01.671Z"
210.75,3.03,611,639,-4,0.96,0.05,49.99,30.61,0,30.61,0.61,1.9,2.55,10241,0,"2022-01-20T22:55:06.931Z"
210.87,3.02,609,637,-4,0.96,0.05,49.99,30.62,0,30.62,0.61,1.9,2.55,10241,2,"2022-01-20T22:55:12.187Z"
210.84,3.05,615,642,-4,0.96,0.05,49.99,30.62,0,30.62,0.61,1.9,2.55,10241,0,"2022-01-20T22:55:17.441Z"
210.78,3.05,614,642,-4,0.95,0.05,50.01,30.62,0,30.62,0.61,1.9,2.55,10241,0,"2022-01-20T22:55:22.697Z"
210.24,3.06,614,642,-4,0.95,0.05,50,30.62,0,30.62,0.61,1.9,2.55,10241,2,"2022-01-20T22:55:27.953Z"
210.14,3.08,617,646,-4,0.95,0.05,50,30.62,0,30.62,0.61,1.9,2.55,10241,0,"2022-01-20T22:55:33.220Z"
210.25,3.02,608,635,-4,0.96,0.05,49.98,30.62,0,30.62,0.61,1.9,2.55,10241,0,"2022-01-20T22:55:38.465Z"
209.78,3.07,614,643,-4,0.95,0.05,49.98,30.62,0,30.62,0.61,1.9,2.55,10241,0,"2022-01-20T22:55:43.725Z"
210.13,3.04,610,637,-4,0.96,0.04,49.97,30.62,0,30.62,0.61,1.9,2.55,10241,2,"2022-01-20T22:55:48.979Z"
210.6,3.03,609,637,-4,0.96,0.04,49.98,30.62,0,30.62,0.61,1.9,2.55,10241,0,"2022-01-20T22:55:54.243Z"
210.53,3.02,609,637,-4,0.96,0.05,50,30.62,0,30.62,0.61,1.9,2.55,10241,2,"2022-01-20T22:55:59.491Z"
210.56,3.05,613,641,-3,0.96,0.05,50.01,30.62,0,30.62,0.61,1.9,2.55,10241,0,"2022-01-20T22:56:04.751Z"
210.29,3.02,608,635,-4,0.96,0.05,50.01,30.62,0,30.62,0.61,1.9,2.55,10241,0,"2022-01-20T22:56:10.007Z"
210.69,3.02,609,636,-4,0.96,0.05,50,30.63,0,30.63,0.61,1.9,2.55,10241,0,"2022-01-20T22:56:15.269Z"
210,3.05,612,640,-4,0.96,0.05,50,30.63,0,30.63,0.61,1.9,2.55,10241,2,"2022-01-20T22:56:20.517Z"
210.27,3.03,610,637,-4,0.96,0.05,49.99,30.63,0,30.63,0.61,1.9,2.55,10241,0,"2022-01-20T22:56:25.779Z"
208.77,3.06,611,638,-5,0.96,0.05,49.99,30.63,0,30.63,0.61,1.9,2.55,10241,2,"2022-01-20T22:56:31.029Z"
208.55,3.05,607,635,-5,0.96,0.05,49.98,30.63,0,30.63,0.61,1.9,2.55,10241,0,"2022-01-20T22:56:36.295Z"
208.61,3.03,604,631,-5,0.96,0.05,49.98,30.63,0,30.63,0.61,1.9,2.55,10241,2,"2022-01-20T22:56:41.543Z"
209.34,3.03,606,633,-4,0.96,0.05,49.98,30.63,0,30.63,0.61,1.9,2.55,10241,0,"2022-01-20T22:56:46.799Z"
210.5,2.95,593,620,-3,0.95,0.05,49.99,30.63,0,30.63,0.61,1.9,2.55,10241,2,"2022-01-20T22:56:52.055Z"
210.06,2.98,598,625,-5,0.96,0.05,50,30.63,0,30.63,0.61,1.9,2.55,10241,0,"2022-01-20T22:56:57.332Z"
212.09,3.03,615,642,-2,0.96,0.05,50,30.63,0,30.63,0.61,1.9,2.55,10241,0,"2022-01-20T22:57:02.567Z"
211.97,2.89,584,611,-2,0.95,0.05,49.99,30.63,0,30.63,0.61,1.9,2.55,10241,0,"2022-01-20T22:57:07.825Z"
211.42,3.04,615,643,-3,0.96,0.05,49.98,30.63,0,30.63,0.61,1.9,2.55,10241,0,"2022-01-20T22:57:13.083Z"
211.65,2.87,580,606,-2,0.96,0.05,49.98,30.64,0,30.64,0.61,1.9,2.55,10241,0,"2022-01-20T22:57:18.369Z"
209.37,3.04,610,636,-4,0.96,0.05,49.99,30.64,0,30.64,0.61,1.9,2.55,10241,0,"2022-01-20T22:57:23.593Z"
