"Current_A","Current_B","Current_C","Current_N","Current_G","Current_Avg","Current_UNB_A","Current_UNB_B","Current_UNB_C","Voltage_A_B","Voltage_B_C","Voltage_C_A","Voltage_L_L_Avg","Voltage_A_N","Voltage_B_N","Voltage_C_N","rsrv1","Voltage_L_N_Avg","Voltage_UNB_A_B","Voltage_UNB_B_C","Voltage_UNB_C_A","Voltage_UNB_L_L_Worst","Voltage_UNB_A_N","Voltage_UNB_B_N","Voltage_UNB_C_N","Voltage_UNB_L_N_Worst","Current_UNB_Worst","Active_Power_A","Active_Power_B","Active_Power_C","Active_Power_Total","Reactive_Power_A","Reactive_Power_B","Reactive_Power_C","Reactive_Power_Total","Apparent_Power_A","Apparent_Power_B","Apparent_Power_C","Apparent_Power_Total","Power_Factor_A","Power_Factor_B","Power_Factor_C","Power_Factor_Total","Frequency","Temperature","Active_Energy_LastDay","rsrv2","rsrv3","rsrv4","Energy_Acum_Datetime","Active_Energy_Delivered","Active_Energy_Received","Active_Energy_del_p_rec","Active_Energy_del_m_rec","Reactive_Energy_Delivered","Reactive_Energy_Received","Reactive_Energy_del_p_rec","Reactive_Energy_del_m_rec","Apparent_Energy_Delivered","Apparent_Energy_Received","Apparent_Energy_del_p_rec","createdAt"
"14.55","2.22","4.38","11.1","13","2","1","2","5","380","391","383","380","229.45","230.88","230.79","0","230.37","30","23","26","12","12","15","15","0","0","3.28","0.4","0.98","4.65","0.6","-0.32","-0.25","0.03","3.33","0.51","1.01","4.65","0.98","1.23","1.03","1","49.99","41.56","3.52","0","0","0","0","96719.95","362.77","97082.72","96357.17","74782.45","155.1","74937.55","74627.34","124386.92","906.87","4","2020-11-04T05:59:02.160Z"
"11.43","2.4","4.38","8.03","13","2","1","2","5","380","391","383","380","230.11","230.72","230.74","0","230.52","30","23","26","12","12","15","15","0","0","2.56","0.4","0.98","3.94","0.62","-0.32","-0.25","0.05","2.63","0.51","1.01","3.94","0.97","1.23","1.03","1","49.98","41.87","3.52","0","0","0","0","96719.95","362.77","97082.73","96357.19","74782.45","155.1","74937.55","74627.34","124386.93","906.87","4","2020-11-04T05:59:12.524Z"
"11.43","2.4","4.38","8.03","13","2","1","2","5","380","391","383","380","230.14","230.77","230.79","0","230.57","30","23","26","12","12","15","15","0","0","2.57","0.4","0.98","3.95","0.63","-0.32","-0.25","0.06","2.65","0.51","1.01","3.95","0.97","1.23","1.03","1","50.01","41.56","3.52","0","0","0","0","96719.97","362.77","97082.74","96357.2","74782.45","155.1","74937.55","74627.34","124386.95","906.87","4","2020-11-04T05:59:24.880Z"
"11.43","2.4","4.38","8.03","13","2","1","2","5","380","391","383","380","230.3","230.91","230.9","0","230.7","30","23","26","12","12","15","15","0","0","2.57","0.39","0.98","3.94","0.62","-0.32","-0.25","0.05","2.64","0.51","1.01","3.94","0.97","1.23","1.03","1","50.02","41.56","3.52","0","0","0","0","96719.98","362.77","97082.75","96357.21","74782.45","155.1","74937.55","74627.34","124386.96","906.87","4","2020-11-04T05:59:38.618Z"
"11.47","2.21","4.38","8.07","13","2","1","2","5","380","391","383","380","230.23","230.84","230.85","0","230.64","30","23","26","12","12","15","15","0","0","2.57","0.4","0.98","3.94","0.62","-0.32","-0.25","0.05","2.64","0.51","1.01","3.94","0.97","1.23","1.03","1","50.01","41.56","3.52","0","0","0","0","96719.99","362.77","97082.77","96357.22","74782.45","155.1","74937.55","74627.34","124386.97","906.87","4","2020-11-04T05:59:49.152Z"
"11.47","2.22","4.38","8.06","13","2","1","2","5","380","391","383","380","230.12","230.75","230.81","0","230.56","30","23","26","12","12","15","15","0","0","2.56","0.4","0.98","3.94","0.62","-0.32","-0.25","0.05","2.64","0.51","1.01","3.94","0.97","1.23","1.03","1","49.98","41.87","3.52","0","0","0","0","96720.01","362.77","97082.77","96357.23","74782.45","155.1","74937.55","74627.34","124386.98","906.87","4","2020-11-04T05:59:59.523Z"
"11.46","2.25","4.38","8.06","13","2","1","2","5","380","391","383","380","230.1","230.74","230.78","0","230.54","30","23","26","12","12","15","15","0","0","2.56","0.41","0.98","3.95","0.62","-0.34","-0.25","0.04","2.64","0.53","1.01","3.95","0.97","1.23","1.03","1","49.98","41.87","3.52","0","0","0","0","96720.02","362.77","97082.79","96357.24","74782.45","155.1","74937.55","74627.34","124386.99","906.87","4","2020-11-04T06:00:09.923Z"
"11.46","2.21","4.38","8.05","13","2","1","2","5","380","391","383","380","230.02","230.6","230.7","0","230.44","30","23","26","12","12","15","15","0","0","2.56","0.4","0.98","3.94","0.62","-0.32","-0.25","0.05","2.64","0.51","1.01","3.94","0.97","1.22","1.03","1","49.97","41.87","3.52","0","0","0","0","96720.02","362.77","97082.8","96357.26","74782.45","155.1","74937.55","74627.34","124387.01","906.87","4","2020-11-04T06:00:20.302Z"
"11.46","2.21","4.38","8.05","13","2","1","2","5","380","391","383","380","230.03","230.73","230.64","0","230.46","30","23","26","12","12","15","15","0","0","2.56","0.4","0.98","3.94","0.62","-0.32","-0.25","0.05","2.64","0.51","1.01","3.94","0.97","1.22","1.03","1","49.98","41.87","3.52","0","0","0","0","96720.04","362.77","97082.81","96357.27","74782.45","155.1","74937.55","74627.34","124387.02","906.87","4","2020-11-04T06:00:34.485Z"
"11.45","2.21","4.39","8.04","13","2","1","2","5","380","391","383","380","230.04","230.79","230.67","0","230.5","30","23","26","12","12","15","15","0","0","2.56","0.4","0.98","3.94","0.62","-0.32","-0.25","0.05","2.63","0.51","1.01","3.94","0.97","1.23","1.03","1","49.99","41.56","3.52","0","0","0","0","96720.05","362.77","97082.82","96357.28","74782.45","155.1","74937.55","74627.34","124387.03","906.87","4","2020-11-04T06:00:43.025Z"
"11.45","2.22","4.38","8.04","13","2","1","2","5","380","391","383","380","229.99","230.73","230.61","0","230.44","30","23","26","12","12","15","15","0","0","2.56","0.4","0.98","3.94","0.62","-0.32","-0.25","0.05","2.63","0.51","1.01","3.94","0.97","1.23","1.03","1","49.99","41.87","3.52","0","0","0","0","96720.06","362.77","97082.84","96357.29","74782.45","155.1","74937.55","74627.34","124387.04","906.87","4","2020-11-04T06:00:53.385Z"
"11.45","2.22","4.38","8.04","13","2","1","2","5","380","391","383","380","230.03","230.76","230.63","0","230.48","30","23","26","12","12","15","15","0","0","2.56","0.4","0.98","3.94","0.62","-0.32","-0.25","0.05","2.63","0.51","1.01","3.94","0.97","1.23","1.03","1","50","41.87","3.52","0","0","0","0","96720.08","362.77","97082.85","96357.3","74782.45","155.1","74937.55","74627.34","124387.05","906.87","4","2020-11-04T06:01:05.709Z"
"8.79","2.22","4.38","5.46","13","2","1","2","5","380","391","383","380","230.57","230.6","230.55","0","230.57","30","23","26","12","12","15","15","0","0","1.92","0.39","0.98","3.29","0.65","-0.32","-0.25","0.08","2.03","0.51","1.01","3.29","0.95","1.22","1.03","1","50","41.56","3.52","0","0","0","0","96720.09","362.77","97082.87","96357.31","74782.45","155.1","74937.55","74627.34","124387.06","906.87","4","2020-11-04T06:01:16.114Z"
"8.79","2.22","4.38","5.47","13","2","1","2","5","380","391","383","380","230.66","230.65","230.65","0","230.66","30","23","26","12","12","15","15","0","0","1.92","0.39","0.98","3.29","0.65","-0.32","-0.25","0.08","2.03","0.51","1.01","3.29","0.95","1.22","1.03","1","50.01","41.87","3.52","0","0","0","0","96720.09","362.77","97082.88","96357.32","74782.45","155.1","74937.55","74627.34","124387.07","906.87","4","2020-11-04T06:01:29.611Z"
"8.77","2.22","4.39","5.45","13","2","1","2","5","380","391","383","380","230.53","230.5","230.5","0","230.51","30","23","26","12","12","15","15","0","0","1.92","0.39","0.98","3.29","0.65","-0.32","-0.25","0.08","2.03","0.51","1.01","3.29","0.95","1.22","1.03","1","49.99","42.17","3.52","0","0","0","0","96720.09","362.77","97082.88","96357.32","74782.45","155.1","74937.55","74627.34","124387.09","906.87","4","2020-11-04T06:01:43.810Z"
"8.77","2.22","4.38","5.45","13","2","1","2","5","380","391","383","380","230.51","230.5","230.48","0","230.5","30","23","26","12","12","15","15","0","0","1.91","0.4","0.98","3.29","0.65","-0.32","-0.25","0.08","2.02","0.51","1.01","3.29","0.95","1.23","1.03","1","49.98","41.25","3.52","0","0","0","0","96720.09","362.77","97082.88","96357.32","74782.45","155.1","74937.55","74627.34","124387.09","906.87","4","2020-11-04T06:01:55.125Z"
"8.77","2.22","6.95","4.66","13","2","1","2","5","380","391","383","380","230.75","230.65","230.01","0","230.47","30","23","26","12","12","15","15","0","0","1.91","0.4","0.98","3.29","0.65","-0.32","-0.25","0.08","2.02","0.51","1.01","3.29","0.95","1.23","1.03","1","49.99","41.87","3.52","0","0","0","0","96720.13","362.77","97082.91","96357.36","74782.45","155.1","74937.55","74627.34","124387.11","906.87","4","2020-11-04T06:02:07.445Z"
"8.77","2.21","7.45","4.44","13","2","1","2","5","380","391","383","380","230.75","230.65","230.01","0","230.47","30","23","26","12","12","15","15","0","0","1.92","0.4","1.7","4.01","0.65","-0.32","-0.25","0.08","2.02","0.51","1.71","4.01","0.95","1.23","1.01","1","49.99","41.56","3.81","0","0","0","0","96720.14","362.77","97082.92","96357.38","74782.45","155.1","74937.55","74627.34","124387.12","906.87","4","2020-11-04T06:02:19.796Z"
"10.08","2.21","7.45","4.83","13","2","1","2","5","380","391","383","380","230.66","230.82","230.27","0","230.58","30","23","26","12","12","15","15","0","0","1.92","0.4","1.7","4.01","0.65","-0.32","-0.25","0.08","2.02","0.51","1.71","4.01","0.95","1.23","1.01","1","50.02","41.56","3.81","0","0","0","0","96720.14","362.77","97082.92","96357.38","74782.45","155.1","74937.55","74627.34","124387.14","906.87","4","2020-11-04T06:02:34.146Z"
"10.07","2.22","7.45","4.83","13","2","1","2","5","380","391","383","380","230.61","230.77","230.21","0","230.53","30","23","26","12","12","15","15","0","0","2.13","0.4","1.69","4.22","0.91","-0.32","-0.25","0.34","2.32","0.51","1.71","4.23","0.92","1.22","1.01","1","50.02","41.87","3.81","0","0","0","0","96720.18","362.77","97082.95","96357.41","74782.45","155.1","74937.55","74627.34","124387.15","906.87","4","2020-11-04T06:02:44.680Z"
"10.04","2.21","7.44","4.8","13","2","1","2","5","380","391","383","380","230.7","230.89","230.32","0","230.63","30","23","26","12","12","15","15","0","0","2.13","0.4","1.7","4.22","0.92","-0.32","-0.25","0.34","2.32","0.51","1.71","4.23","0.92","1.22","1.01","1","50.03","40.95","3.81","0","0","0","0","96720.2","362.77","97082.96","96357.41","74782.45","155.1","74937.55","74627.34","124387.17","906.87","4","2020-11-04T06:02:55.044Z"
"10.02","2.22","7.44","4.78","13","2","1","2","5","380","391","383","380","230.68","230.82","230.26","0","230.58","30","23","26","12","12","15","15","0","0","2.12","0.4","1.69","4.21","0.92","-0.32","-0.25","0.34","2.31","0.51","1.71","4.22","0.92","1.22","1.01","1","50.01","41.56","3.81","0","0","0","0","96720.2","362.77","97082.98","96357.42","74782.45","155.1","74937.56","74627.34","124387.18","906.87","4","2020-11-04T06:03:05.451Z"
"10","2.21","7.44","4.77","13","2","1","2","5","380","391","383","380","230.68","230.82","230.26","0","230.58","30","23","26","12","12","15","15","0","0","2.12","0.39","1.69","4.21","0.92","-0.32","-0.25","0.34","2.31","0.51","1.71","4.22","0.92","1.22","1.01","1","49.99","41.87","3.81","0","0","0","0","96720.22","362.77","97082.99","96357.44","74782.45","155.1","74937.56","74627.34","124387.2","906.87","4","2020-11-04T06:03:17.961Z"
"10","2.2","7.44","4.77","13","2","1","2","5","380","391","383","380","230.61","230.79","230.22","0","230.54","30","23","26","12","12","15","15","0","0","2.12","0.39","1.7","4.21","0.92","-0.32","-0.25","0.34","2.31","0.51","1.72","4.22","0.92","1.22","1.01","1","49.99","41.87","3.81","0","0","0","0","96720.22","362.77","97082.99","96357.44","74782.45","155.1","74937.56","74627.35","124387.21","906.87","4","2020-11-04T06:03:30.470Z"
"10","2.21","7.45","4.76","13","2","1","2","5","380","391","383","380","230.62","230.72","230.2","0","230.51","30","23","26","12","12","15","15","0","0","2.12","0.4","1.7","4.21","0.92","-0.32","-0.25","0.34","2.31","0.51","1.72","4.22","0.92","1.22","1.01","1","49.97","41.25","3.81","0","0","0","0","96720.22","362.77","97082.99","96357.44","74782.45","155.1","74937.56","74627.35","124387.23","906.87","4","2020-11-04T06:03:45.647Z"
"10.01","2.21","7.45","4.76","13","2","1","2","5","380","391","383","380","230.65","230.76","230.25","0","230.55","30","23","26","12","12","15","15","0","0","2.12","0.4","1.7","4.21","0.92","-0.32","-0.25","0.34","2.31","0.51","1.72","4.22","0.92","1.22","1.01","1","49.99","41.56","3.81","0","0","0","0","96720.26","362.77","97083.03","96357.48","74782.45","155.1","74937.56","74627.35","124387.24","906.87","4","2020-11-04T06:03:55.173Z"
"10","2.21","7.45","4.76","13","2","1","2","5","380","391","383","380","230.65","230.76","230.25","0","230.55","30","23","26","12","12","15","15","0","0","2.12","0.4","1.7","4.21","0.92","-0.32","-0.25","0.34","2.31","0.51","1.71","4.22","0.92","1.22","1.01","1","50.01","41.25","3.81","0","0","0","0","96720.27","362.77","97083.05","96357.51","74782.45","155.1","74937.56","74627.35","124387.25","906.87","4","2020-11-04T06:04:07.523Z"
"10.02","2.21","7.46","4.77","13","2","1","2","5","380","391","383","380","230.65","230.76","230.25","0","230.55","30","23","26","12","12","15","15","0","0","2.12","0.4","1.7","4.22","0.92","-0.32","-0.25","0.34","2.31","0.51","1.72","4.23","0.92","1.22","1.01","1","49.98","41.25","3.81","0","0","0","0","96720.29","362.77","97083.06","96357.52","74782.45","155.1","74937.57","74627.35","124387.27","906.87","4","2020-11-04T06:04:19.912Z"
"10.02","2.2","7.46","4.77","13","2","1","2","5","380","391","383","380","230.72","230.82","230.31","0","230.62","30","23","26","12","12","15","15","0","0","2.12","0.4","1.7","4.22","0.92","-0.32","-0.25","0.34","2.31","0.51","1.72","4.23","0.92","1.22","1.01","1","49.98","41.25","3.81","0","0","0","0","96720.3","362.77","97083.07","96357.53","74782.46","155.1","74937.57","74627.35","124387.28","906.87","4","2020-11-04T06:04:30.442Z"
"10.02","2.21","4.39","6.49","13","2","1","2","5","380","391","383","380","230.58","230.72","230.97","0","230.76","30","23","26","12","12","15","15","0","0","2.12","0.4","0.98","3.5","0.92","-0.32","-0.24","0.35","2.31","0.51","1.01","3.52","0.92","1.22","1.03","0.99","49.98","42.17","3.81","0","0","0","0","96720.31","362.77","97083.09","96357.54","74782.46","155.1","74937.57","74627.36","124387.29","906.87","4","2020-11-04T06:04:40.854Z"
"10.12","2.22","4.39","6.59","13","2","1","2","5","380","391","383","380","230.58","230.72","230.97","0","230.76","30","23","26","12","12","15","15","0","0","2.12","0.4","0.98","3.5","0.92","-0.32","-0.24","0.35","2.31","0.51","1.01","3.52","0.92","1.22","1.03","0.99","49.98","41.56","3.81","0","0","0","0","96720.31","362.77","97083.09","96357.54","74782.46","155.1","74937.57","74627.36","124387.3","906.87","4","2020-11-04T06:04:55.156Z"
"12.58","2.21","4.39","8.99","13","2","1","2","5","380","391","383","380","230.16","231.08","231.21","0","230.82","30","23","26","12","12","15","15","0","0","2.75","0.4","0.98","4.13","0.9","-0.32","-0.25","0.34","2.9","0.51","1.01","4.15","0.95","1.22","1.03","1","49.99","41.56","3.81","0","0","0","0","96720.34","362.77","97083.11","96357.57","74782.46","155.1","74937.57","74627.36","124387.31","906.87","4","2020-11-04T06:05:05.516Z"
"12.59","2.21","4.38","8.99","13","2","1","2","5","380","391","383","380","230.18","231.12","231.21","0","230.84","30","23","26","12","12","15","15","0","0","2.75","0.4","0.98","4.13","0.9","-0.32","-0.25","0.34","2.9","0.51","1.01","4.15","0.95","1.22","1.03","1","50.03","41.87","3.81","0","0","0","0","96720.35","362.77","97083.12","96357.59","74782.46","155.1","74937.57","74627.36","124387.33","906.87","4","2020-11-04T06:05:17.879Z"
"12.59","2.21","4.38","8.99","13","2","1","2","5","380","391","383","380","230.2","231.12","231.24","0","230.85","30","23","26","12","12","15","15","0","0","2.75","0.4","0.98","4.13","0.9","-0.32","-0.25","0.33","2.9","0.51","1.01","4.15","0.95","1.22","1.03","1","50.02","41.25","3.81","0","0","0","0","96720.37","362.77","97083.14","96357.59","74782.46","155.1","74937.57","74627.36","124387.34","906.87","4","2020-11-04T06:05:30.357Z"
"12.59","2.18","4.39","9","13","2","1","2","5","380","391","383","380","230.15","231.06","231.16","0","230.79","30","23","26","12","12","15","15","0","0","2.75","0.4","0.98","4.13","0.9","-0.32","-0.25","0.33","2.9","0.51","1.01","4.15","0.95","1.22","1.03","1","49.99","41.25","3.81","0","0","0","0","96720.38","362.77","97083.15","96357.61","74782.46","155.1","74937.57","74627.36","124387.36","906.87","4","2020-11-04T06:05:40.724Z"
